,total_sqft,bath,balcony,price,bhk,area_type_le,location_le
3139,1605.0,3.0,2.0,50.0,3,3,83
3140,5600.0,5.0,3.0,515.0,5,3,97
3141,1260.0,2.0,1.0,60.0,2,3,207
3142,1553.0,3.0,2.0,83.09,3,3,98
3143,1280.0,2.0,2.0,52.0,2,3,229
3144,1550.0,2.0,2.0,75.0,3,3,93
3145,1445.0,2.0,2.0,125.0,3,3,20
3146,1550.0,3.0,2.0,74.0,3,3,167
3147,1515.0,2.0,1.0,80.91,3,3,78
3148,1332.0,2.0,1.0,86.12,3,3,102
3149,1652.0,3.0,2.0,70.0,3,3,76
3150,1570.0,3.0,1.0,105.0,3,3,95
3151,5400.0,4.0,3.0,725.0,4,2,199
3152,794.0,1.0,1.0,60.0,1,3,201
3153,1200.0,2.0,0.0,62.0,3,2,203
3154,3600.0,3.0,2.0,410.0,4,0,6
3155,1200.0,3.0,2.0,175.0,3,2,103
3156,1650.0,3.0,1.0,220.0,4,3,111
3158,2800.0,3.0,2.0,250.0,3,3,89
3159,1750.0,3.0,2.0,110.0,3,3,199
3160,1053.0,2.0,1.0,48.0,2,0,93
3161,1100.0,3.0,2.0,53.0,3,3,129
3162,1665.0,3.0,3.0,70.0,3,3,118
3163,4051.0,4.0,3.0,345.0,4,2,235
3164,5500.0,5.0,1.0,1500.0,4,2,161
3165,1447.0,3.0,2.0,80.0,3,0,50
3166,1012.0,2.0,1.0,75.0,2,0,27
3167,1900.0,3.0,2.0,60.0,3,3,160
3168,1308.0,2.0,2.0,92.66,2,3,175
3170,1351.0,2.0,1.0,53.0,1,3,101
3171,1000.0,2.0,2.0,22.0,2,3,76
3173,1140.0,2.0,2.0,49.11,2,3,87
3174,3181.0,4.0,0.0,260.5,4,3,112
3175,1250.0,2.0,1.0,55.0,3,0,220
3176,1290.0,3.0,3.0,45.15,3,3,128
3177,1424.0,2.0,2.0,90.0,2,3,13
3178,1320.0,2.0,2.0,60.6,3,3,81
3179,1662.0,3.0,2.0,85.5,3,0,11
3180,8321.0,5.0,3.0,2700.0,5,3,235
3181,1200.0,2.0,2.0,45.0,2,3,41
3183,1295.0,2.0,2.0,59.5,3,3,81
3184,1777.0,3.0,2.0,100.0,3,3,39
3186,1576.0,3.0,2.0,59.1,3,3,15
3187,1020.0,2.0,3.0,41.0,2,3,208
3188,2100.0,3.0,3.0,170.0,3,3,235
3189,648.0,1.0,1.0,31.75,1,3,189
3190,1167.0,2.0,1.0,38.0,3,3,176
3192,1220.0,2.0,2.0,50.89,2,3,98
3193,2350.0,5.0,1.0,327.0,3,3,143
3194,1259.0,2.0,1.0,67.4,2,3,228
3195,2000.0,4.0,2.0,82.0,4,0,84
3196,1800.0,3.0,1.0,80.0,3,3,7
3197,1991.0,3.0,2.0,160.0,3,0,235
3198,1665.0,3.0,3.0,110.0,3,3,35
3199,1234.0,2.0,1.0,61.0,2,0,235
3200,1340.0,2.0,2.0,64.31,3,3,168
3201,1170.0,2.0,2.0,46.79,2,3,28
3202,995.0,2.0,0.0,46.0,2,0,78
3203,1075.0,2.0,2.0,60.0,2,3,178
3204,1025.0,2.0,1.0,54.5,2,3,76
3205,2721.0,3.0,2.0,113.0,3,3,188
3206,2000.0,3.0,2.0,99.0,3,3,214
3207,2500.0,4.0,3.0,155.0,4,3,229
3208,1325.0,2.0,2.0,70.0,2,3,159
3209,1314.0,2.0,3.0,68.2,2,3,119
3210,2265.0,3.0,2.0,136.0,3,3,129
3211,4800.0,7.0,0.0,170.0,7,0,6
3212,1026.0,2.0,1.0,41.0,2,3,231
3213,1200.0,3.0,2.0,66.0,3,0,235
3214,2220.0,4.0,2.0,65.0,3,0,235
3215,1192.5,2.0,0.0,51.22,2,3,117
3216,1420.0,2.0,1.0,99.39,2,3,93
3217,1888.0,4.0,1.0,95.0,3,3,199
3218,1300.0,2.0,1.0,90.87,2,3,111
3219,1216.0,2.0,0.0,97.16,2,3,190
3220,3000.0,4.0,3.0,342.0,4,2,235
3221,1559.0,3.0,2.0,63.0,3,0,40
3222,1290.0,2.0,1.0,87.0,2,3,92
3224,905.0,1.0,1.0,55.0,1,0,229
3226,829.0,2.0,1.0,22.8,2,3,200
3227,1900.0,2.0,1.0,200.0,2,0,145
3229,1300.0,3.0,2.0,60.0,3,0,199
3230,1115.0,2.0,1.0,33.45,2,3,58
3231,2409.0,3.0,2.0,360.0,3,3,190
3232,2150.0,4.0,2.0,125.0,3,3,13
3233,1305.0,2.0,1.0,69.0,3,3,162
3234,1252.0,2.0,1.0,56.32,2,3,129
3236,1200.0,2.0,1.0,46.13,2,2,229
3237,1750.0,3.0,1.0,130.0,3,0,145
3239,1375.0,2.0,1.0,105.0,2,2,235
3240,1313.0,2.0,2.0,66.5,2,3,210
3241,3640.0,4.0,1.0,275.0,4,2,21
3242,1693.0,3.0,2.0,108.0,3,3,235
3243,1160.0,2.0,1.0,41.75,2,3,235
3244,1200.0,3.0,0.0,200.0,3,2,235
3245,1255.0,2.0,2.0,79.0,3,3,210
3247,900.0,2.0,1.0,45.0,2,0,235
3248,1700.0,3.0,2.0,90.0,3,3,232
3249,1875.0,3.0,1.0,180.0,3,1,110
3250,1700.0,3.0,2.0,88.0,3,1,220
3251,1749.0,3.0,2.0,115.0,3,3,92
3252,1500.0,3.0,1.0,65.0,2,2,66
3253,1175.0,2.0,1.0,48.0,2,3,235
3254,1280.0,2.0,1.0,60.0,2,0,11
3255,1200.0,2.0,2.0,50.0,2,0,235
3256,1610.0,2.0,2.0,115.0,3,3,192
3257,1070.0,2.0,1.0,46.0,2,3,76
3258,1200.0,2.0,0.0,66.0,2,2,212
3259,1127.0,2.0,1.0,50.0,2,3,8
3260,1210.0,2.0,1.0,102.0,2,0,110
3262,4190.0,4.0,3.0,380.0,4,3,215
3263,1364.0,2.0,2.0,70.0,2,3,235
3264,2268.0,3.0,0.0,146.0,4,3,229
3265,1150.0,2.0,2.0,77.5,3,3,235
3266,1146.0,2.0,1.0,39.5,2,3,235
3267,1345.0,2.0,2.0,55.0,2,0,156
3268,1110.0,2.0,2.0,41.0,2,3,235
3269,750.0,2.0,1.0,36.0,2,0,137
3270,1156.0,2.0,2.0,49.5,2,0,235
3271,1247.0,2.0,1.0,59.8,2,3,184
3272,1058.0,2.0,2.0,60.0,2,3,235
3273,950.0,2.0,1.0,48.0,2,3,121
3276,1520.0,2.0,1.0,103.0,3,3,225
3277,1215.0,2.0,2.0,58.86,2,3,162
3278,900.0,1.0,1.0,30.0,1,0,235
3279,2350.0,3.0,2.0,174.0,3,3,97
3280,1050.0,2.0,2.0,46.0,2,3,214
3281,1672.0,3.0,2.0,150.0,3,3,235
3282,2800.0,5.0,2.0,125.0,5,2,153
3283,1500.0,2.0,2.0,65.0,3,3,235
3284,1400.0,2.0,2.0,65.0,2,3,235
3286,2700.0,4.0,2.0,130.0,4,0,7
3287,920.0,2.0,1.0,37.46,2,3,50
3288,1200.0,3.0,2.0,70.0,3,2,199
3289,1250.0,3.0,2.0,139.0,3,0,235
3292,1140.0,2.0,2.0,46.0,2,3,90
3293,4346.0,4.0,1.0,450.0,4,0,231
3294,1464.0,2.0,2.0,56.0,2,3,91
3295,1468.0,3.0,2.0,130.0,2,3,235
3296,1555.0,2.0,1.0,82.0,3,3,78
3298,1150.0,2.0,0.0,55.0,2,0,229
3299,970.0,2.0,1.0,35.0,2,3,118
3300,2500.0,4.0,3.0,95.0,4,3,28
3301,1166.0,2.0,1.0,53.0,2,3,235
3302,2779.0,3.0,1.0,317.0,3,2,144
3303,1350.0,3.0,2.0,58.0,3,3,76
3304,900.0,2.0,3.0,46.0,2,0,235
3305,1300.0,2.0,2.0,52.0,3,3,6
3306,1190.0,3.0,1.0,55.0,3,0,235
3307,1495.0,2.0,2.0,75.0,3,3,140
3308,1224.0,2.0,2.0,105.0,2,0,110
3309,1350.0,2.0,2.0,68.0,3,3,30
3310,940.0,2.0,1.0,56.8,2,0,85
3311,1100.0,2.0,1.0,55.0,2,3,189
3312,1300.0,2.0,2.0,61.0,2,3,122
3313,1480.0,2.0,0.0,145.0,3,0,235
3314,1105.0,2.0,2.0,46.37,2,3,98
3315,2600.0,3.0,2.0,200.0,3,2,199
3316,1517.0,3.0,2.0,76.3,3,3,231
3317,3800.0,8.0,0.0,200.0,6,0,100
3318,1615.0,3.0,2.0,89.75,3,3,113
3319,1500.0,3.0,2.0,65.0,3,3,235
3320,1082.0,3.0,1.0,50.5,3,3,168
3321,1365.0,2.0,2.0,73.0,2,3,162
3322,1000.0,2.0,3.0,25.0,2,3,76
3323,1392.0,2.0,1.0,98.0,2,3,55
3324,1086.0,2.0,1.0,33.66,2,3,235
3325,1586.0,3.0,3.0,93.94,3,3,97
3326,1100.0,2.0,1.0,60.0,2,0,96
3327,1065.0,2.0,1.0,30.75,2,3,77
3328,1500.0,2.0,1.0,120.0,3,2,212
3329,1575.0,2.0,2.0,120.0,3,0,6
3330,1975.0,3.0,3.0,123.0,3,3,97
3331,820.0,2.0,2.0,24.0,2,3,235
3332,1745.0,3.0,2.0,110.0,3,3,86
3333,1223.0,2.0,1.0,60.0,2,3,171
3334,1200.0,2.0,1.0,65.0,3,3,16
3335,1200.0,2.0,0.0,90.0,2,3,38
3336,665.0,1.0,1.0,46.08,1,3,47
3337,1351.0,2.0,2.0,70.0,2,3,44
3338,1355.0,3.0,1.0,83.87,3,3,93
3339,3900.0,3.0,2.0,300.0,3,0,202
3340,1588.0,3.0,1.0,75.55,3,3,214
3341,900.0,2.0,1.0,60.0,2,1,14
3344,1370.0,2.0,2.0,75.0,3,3,182
3345,1500.0,3.0,1.0,71.8,3,2,229
3347,1100.0,3.0,2.0,53.0,3,3,129
3348,1247.0,2.0,0.0,53.0,2,0,98
3349,2000.0,3.0,2.0,200.0,3,3,235
3350,1020.07,2.0,1.0,68.38,2,3,27
3351,1033.0,2.0,2.0,32.0,3,3,235
3352,1460.0,2.0,3.0,73.0,3,0,235
3353,1150.0,2.0,2.0,52.8,2,3,81
3355,1141.0,2.0,1.0,46.0,2,3,25
3356,2912.5,6.0,0.0,125.5,4,3,231
3357,4200.0,4.0,3.0,325.0,4,2,235
3358,1665.0,2.0,3.0,125.0,3,3,102
3359,1295.0,2.0,2.0,64.0,2,3,128
3360,1230.0,2.0,1.0,78.0,2,3,91
3361,1080.0,2.0,2.0,75.0,3,3,235
3362,1000.0,2.0,1.0,60.0,2,3,121
3363,2400.0,2.0,0.0,50.0,3,3,135
3364,630.5,1.0,0.0,32.79,1,3,229
3365,1708.0,3.0,2.0,75.0,3,3,194
3366,1697.0,3.0,2.0,115.0,3,3,214
3367,3537.0,5.0,3.0,210.0,4,3,229
3368,615.0,1.0,1.0,28.29,1,3,102
3369,1350.0,2.0,0.0,83.0,3,0,28
3371,1083.0,2.0,1.0,32.49,2,3,113
3372,1460.0,2.0,2.0,65.0,3,3,84
3373,1084.0,2.0,1.0,58.0,2,3,25
3374,1035.0,2.0,1.0,41.43,2,3,50
3375,2400.0,2.0,1.0,150.0,3,3,235
3376,460.0,1.0,1.0,21.0,1,3,105
3378,1285.0,2.0,2.0,55.9,2,3,229
3380,1200.0,3.0,2.0,78.0,3,2,198
3381,1070.0,2.0,1.0,35.0,2,0,235
3382,1801.0,3.0,2.0,140.0,3,3,95
3383,1697.0,3.0,2.0,115.0,3,3,229
3384,1199.0,2.0,2.0,65.0,2,3,9
3385,2300.0,3.0,1.0,220.0,3,3,109
3386,1340.0,2.0,3.0,64.31,3,3,168
3387,3800.0,4.0,3.0,205.0,4,3,162
3389,1125.0,2.0,1.0,75.0,2,3,235
3390,1200.0,2.0,1.0,67.0,2,2,15
3391,1050.0,2.0,3.0,41.0,2,0,210
3392,956.0,2.0,1.0,49.0,2,0,171
3393,1000.0,2.0,2.0,30.0,2,3,198
3394,1596.0,3.0,0.0,95.0,3,0,235
3396,1296.0,2.0,3.0,89.06,2,3,129
3398,1639.0,3.0,3.0,123.0,3,0,235
3399,1219.0,2.0,1.0,61.25,2,3,77
3400,1200.0,3.0,1.0,50.0,3,0,220
3401,1218.0,2.0,1.0,73.0,2,3,36
3402,920.0,2.0,3.0,37.0,2,3,235
3403,2559.0,3.0,2.0,141.0,3,3,234
3404,525.0,1.0,1.0,26.0,1,3,2
3405,1427.0,2.0,2.0,48.51,3,3,36
3406,1270.0,3.0,2.0,45.0,3,3,146
3407,920.0,2.0,3.0,65.0,2,0,192
3408,2700.0,3.0,2.0,68.0,4,0,74
3409,1740.0,3.0,2.0,199.0,3,3,235
3411,1530.0,2.0,2.0,90.0,3,3,155
3412,1372.0,2.0,1.0,90.0,3,1,235
3413,2363.0,5.0,2.0,120.0,4,3,235
3414,3895.0,4.0,3.0,220.0,4,3,162
3415,1950.0,3.0,2.0,131.0,3,3,112
3416,885.0,2.0,3.0,40.0,2,0,235
3419,1380.0,2.0,0.0,225.0,2,2,225
3420,1339.0,2.0,2.0,62.0,2,3,129
3421,1130.0,2.0,1.0,36.0,2,3,229
3422,1085.0,2.0,2.0,43.0,2,0,220
3423,1430.0,3.0,2.0,72.0,3,0,234
3424,1451.5,4.0,1.0,121.0,4,1,45
3426,1490.0,2.0,1.0,59.6,3,3,235
3427,1650.0,4.0,0.0,99.0,4,0,235
3428,1286.0,2.0,2.0,57.0,2,3,42
3429,925.0,2.0,2.0,63.0,2,0,235
3430,3016.0,4.0,3.0,230.0,4,3,42
3431,1000.0,2.0,2.0,44.0,2,0,91
3432,1215.0,2.0,2.0,39.0,2,3,229
3434,1336.0,2.0,2.0,100.0,2,3,154
3435,673.0,1.0,1.0,36.85,1,3,234
3436,1200.0,2.0,1.0,58.0,2,2,15
3438,1600.0,3.0,3.0,160.0,3,3,161
3439,1200.0,2.0,0.0,79.0,2,2,235
3440,2480.0,4.0,1.0,750.0,6,2,110
3442,2400.0,5.0,3.0,100.0,5,2,68
3443,1143.0,2.0,2.0,65.0,2,3,201
3444,1470.0,2.0,2.0,61.74,2,3,129
3445,1584.0,3.0,2.0,145.0,4,2,235
3446,1785.0,3.0,2.0,94.0,3,3,162
3447,2292.0,3.0,2.0,286.0,3,3,145
3448,1460.0,3.0,3.0,71.0,3,3,147
3449,1500.0,2.0,3.0,80.0,3,3,133
3452,1230.0,2.0,2.0,48.0,2,3,61
3453,650.0,1.0,1.0,20.0,1,3,232
3455,1220.0,2.0,1.0,43.92,2,3,214
3456,1570.0,3.0,1.0,115.0,3,3,235
3457,3000.0,3.0,3.0,400.0,3,0,235
3458,1665.0,3.0,2.0,86.91,3,3,159
3459,1350.0,3.0,1.0,380.0,3,2,235
3460,4000.0,5.0,2.0,600.0,4,2,199
3461,1100.0,2.0,0.0,68.0,2,2,193
3462,1350.0,2.0,1.0,87.01,3,3,134
3463,1719.0,3.0,2.0,116.0,3,0,132
3464,664.0,1.0,1.0,35.0,1,3,54
3465,1011.0,2.0,1.0,50.53,2,3,209
3466,2400.0,6.0,0.0,130.0,6,0,235
3467,1680.0,3.0,2.0,85.0,3,3,235
3468,717.0,2.0,0.0,49.475,2,3,234
3470,1520.0,2.0,2.0,150.0,3,3,229
3471,1350.0,2.0,2.0,53.0,3,1,220
3473,875.0,2.0,1.0,33.0,2,3,184
3474,1231.0,2.0,2.0,48.0,2,3,96
3475,1174.0,2.0,3.0,74.0,2,3,207
3476,1560.0,3.0,3.0,75.0,3,0,166
3477,1464.0,2.0,2.0,56.0,2,3,235
3478,2200.0,3.0,2.0,130.0,3,2,129
3479,850.0,2.0,2.0,55.0,2,0,205
3480,1750.0,3.0,1.0,180.0,3,0,235
3482,1500.0,1.0,0.0,160.0,2,2,235
3484,2408.0,4.0,2.0,260.0,3,3,142
3485,1080.0,2.0,1.0,44.0,2,3,68
3486,2070.0,3.0,2.0,225.0,3,3,110
3487,1020.0,2.0,1.0,29.46,2,0,76
3488,1500.0,2.0,3.0,55.0,3,3,41
3489,1575.0,5.0,1.0,158.0,4,2,158
3490,3250.0,4.0,1.0,180.0,4,2,140
3491,1175.0,2.0,1.0,47.0,2,3,220
3492,1030.0,2.0,1.0,34.5,2,3,58
3493,1440.0,2.0,1.0,115.0,2,3,93
3494,1500.0,2.0,1.0,84.0,2,0,98
3495,1380.0,1.0,1.0,62.1,1,2,214
3496,1200.0,2.0,3.0,50.0,2,0,235
3497,705.0,1.0,2.0,36.5,1,0,235
3498,2240.0,5.0,2.0,155.0,3,3,92
3499,1584.01,3.0,1.0,103.0,3,3,95
3500,1340.0,3.0,3.0,77.0,3,3,235
3501,1800.0,3.0,2.0,70.0,3,3,235
3502,1200.0,2.0,3.0,45.0,2,3,187
3503,685.0,1.0,1.0,40.0,1,3,199
3504,925.0,2.0,3.0,42.0,2,3,235
3505,1230.0,2.0,2.0,57.0,2,3,235
3507,1125.0,2.0,1.0,52.0,2,3,140
3508,1100.0,2.0,1.0,54.0,2,3,93
3509,2400.0,3.0,2.0,149.0,3,2,115
3510,1400.0,2.0,2.0,41.58,3,3,77
3512,1858.0,3.0,1.0,98.3,3,3,112
3513,1260.0,1.0,1.0,41.0,1,2,235
3514,3530.0,4.0,2.0,290.0,4,0,13
3515,1185.0,2.0,2.0,60.0,2,3,90
3516,1200.0,2.0,1.0,216.0,2,2,235
3517,1255.0,2.0,1.0,58.0,2,3,96
3518,3436.0,6.0,3.0,475.0,4,3,190
3519,1335.0,3.0,2.0,89.0,3,0,149
3520,1999.0,3.0,2.0,132.0,3,3,70
3521,1200.0,2.0,1.0,125.0,2,2,235
3522,1397.0,3.0,2.0,110.0,3,3,151
3525,1200.0,2.0,1.0,130.0,2,2,232
3526,1616.0,3.0,0.0,95.0,3,2,59
3528,1270.0,2.0,1.0,175.0,4,0,235
3529,1140.0,2.0,2.0,38.55,2,3,189
3530,525.0,1.0,1.0,30.0,1,3,129
3531,1200.0,2.0,1.0,98.0,3,2,221
3532,700.0,1.0,1.0,162.0,1,0,235
3533,1205.47,2.0,1.0,81.0,2,3,27
3534,1200.0,3.0,2.0,130.0,3,2,235
3535,1700.0,3.0,2.0,75.0,3,3,76
3537,1090.0,2.0,1.0,54.54,2,3,129
3539,2400.0,1.0,0.0,650.0,1,0,151
3540,923.0,1.0,1.0,60.84,1,3,214
3541,3595.0,6.0,2.0,360.0,4,3,235
3542,1050.0,2.0,2.0,48.0,2,3,85
3543,1495.0,2.0,2.0,79.5,2,3,229
3545,1485.0,3.0,2.0,85.0,3,0,175
3546,1033.0,2.0,2.0,31.5,3,3,74
3547,1400.0,2.0,1.0,48.0,3,3,76
3548,500.0,1.0,0.0,70.0,1,0,110
3549,944.0,2.0,1.0,35.0,2,3,199
3550,3250.0,5.0,0.0,290.0,5,0,229
3551,1216.0,2.0,1.0,66.48,2,3,229
3552,1100.0,2.0,1.0,39.5,2,3,235
3553,1743.0,3.0,2.0,93.25,3,3,214
3554,1274.0,2.0,2.0,48.42,2,3,231
3555,2500.0,3.0,2.0,425.0,3,3,235
3556,1512.0,2.0,2.0,110.0,3,3,168
3557,3100.0,5.0,1.0,385.0,4,3,235
3558,1650.0,3.0,3.0,100.0,3,3,64
3559,1875.0,3.0,1.0,55.0,3,0,72
3560,1350.0,3.0,2.0,54.0,3,0,229
3561,1219.0,2.0,2.0,40.0,2,3,235
3563,2400.0,3.0,3.0,85.0,3,2,200
3564,1141.0,2.0,1.0,44.4,2,3,101
3565,1151.0,2.0,1.0,43.1,2,3,15
3567,915.0,2.0,1.0,38.0,2,3,199
3568,3259.0,3.0,0.0,270.0,3,2,235
3569,1115.0,2.0,1.0,65.12,2,3,36
3570,2072.0,4.0,2.0,139.0,3,3,215
3571,1200.0,2.0,2.0,53.0,2,3,120
3572,1300.0,2.0,2.0,65.0,2,3,206
3573,1457.0,2.0,2.0,85.0,2,3,42
3574,1262.0,2.0,2.0,55.0,2,3,130
3576,900.0,2.0,2.0,22.5,2,3,16
3577,420.0,1.0,1.0,17.0,1,0,21
3578,1160.0,2.0,1.0,46.39,2,3,128
3579,1115.0,2.0,2.0,50.0,2,3,132
3580,1315.0,2.0,1.0,85.4,3,0,111
3581,1500.0,2.0,2.0,57.0,2,0,25
3582,1127.0,2.0,1.0,68.0,2,3,90
3583,1397.0,3.0,2.0,104.0,3,3,151
3584,1173.0,2.0,1.0,60.0,2,0,229
3585,1090.0,2.0,2.0,28.0,2,3,208
3587,1230.0,2.0,1.0,76.0,2,3,112
3588,3200.0,3.0,3.0,190.0,4,3,235
3589,858.0,2.0,1.0,31.57,2,3,199
3590,1868.0,3.0,1.0,121.0,3,3,213
3591,1689.28,3.0,2.0,91.2,3,3,220
3593,1425.0,3.0,3.0,49.88,3,3,28
3595,1350.0,2.0,1.0,100.0,2,2,217
3596,4200.0,6.0,0.0,180.0,6,0,58
3597,1310.0,2.0,1.0,85.0,3,3,220
3599,970.0,2.0,1.0,40.0,2,3,235
3600,1397.0,3.0,3.0,108.0,3,3,151
3601,1157.0,2.0,1.0,40.0,2,3,198
3602,1125.0,2.0,1.0,61.2,2,3,132
3603,1157.0,2.0,1.0,42.0,2,3,209
3604,1241.0,2.0,1.0,82.0,2,3,199
3605,660.0,1.0,1.0,62.0,1,3,47
3606,4000.0,4.0,3.0,220.0,4,0,162
3607,2340.0,4.0,1.0,148.0,4,3,191
3608,596.0,1.0,1.0,42.0,1,0,235
3611,1910.0,3.0,1.0,190.0,3,3,235
3612,1139.0,2.0,2.0,80.0,2,3,53
3613,3122.0,5.0,2.0,225.0,4,3,215
3614,1033.0,2.0,2.0,28.41,2,3,200
3615,1168.0,2.0,2.0,64.08,2,3,234
3616,877.0,2.0,3.0,42.0,2,3,57
3617,1340.0,2.0,2.0,75.0,2,0,78
3618,1405.0,2.0,2.0,70.0,3,0,235
3619,1800.0,3.0,3.0,65.0,3,3,235
3620,1750.0,3.0,3.0,149.0,3,0,235
3621,1360.0,2.0,1.0,65.0,3,3,235
3623,985.0,2.0,1.0,63.0,2,3,235
3624,1300.0,2.0,1.0,129.0,2,3,235
3625,1850.0,3.0,2.0,150.0,3,3,6
3626,1490.0,2.0,3.0,88.0,3,3,235
3627,620.0,1.0,1.0,25.0,2,3,235
3628,1130.0,2.0,1.0,42.3,2,3,101
3629,1080.0,2.0,2.0,55.0,2,3,230
3631,1410.0,2.0,3.0,52.17,3,3,41
3632,1375.0,3.0,2.0,59.0,3,3,49
3633,1290.0,2.0,1.0,94.5,3,3,97
3634,1318.0,2.0,1.0,85.28,3,3,102
3635,1128.0,2.0,1.0,68.0,2,3,76
3636,4428.0,4.0,2.0,255.0,4,2,235
3637,1051.0,2.0,2.0,56.74,2,3,129
3638,3500.0,5.0,0.0,275.0,3,2,137
3639,2400.0,4.0,1.0,130.0,4,2,130
3640,1327.0,2.0,3.0,85.0,2,3,231
3641,2912.0,6.0,2.0,210.0,4,3,215
3642,1301.0,2.0,2.0,55.0,2,3,235
3643,650.0,1.0,0.0,30.0,1,3,235
3644,1200.0,3.0,1.0,67.75,3,2,221
3645,1500.0,2.0,2.0,89.99,3,3,235
3647,1350.0,4.0,2.0,145.0,4,2,235
3648,1000.0,2.0,1.0,28.88,2,0,77
3649,984.0,2.0,1.0,45.91,2,3,199
3650,1819.18,3.0,1.0,160.0,3,3,112
3651,900.0,1.0,0.0,175.0,1,0,171
3652,1355.0,3.0,1.0,83.87,3,3,93
3653,2145.0,4.0,1.0,270.0,3,3,197
3654,2475.0,4.0,3.0,300.0,3,3,161
3655,1118.0,2.0,0.0,30.0,2,3,120
3656,910.0,1.0,1.0,42.0,1,3,235
3657,1250.0,3.0,2.0,39.0,3,3,235
3658,1304.0,2.0,3.0,100.0,2,3,103
3659,1615.0,3.0,2.0,58.0,3,3,41
3660,1400.0,2.0,2.0,68.0,2,3,199
3661,1070.0,2.0,2.0,47.5,2,3,55
3662,3500.0,3.0,3.0,395.0,3,3,93
3663,1132.0,2.0,1.0,89.37,2,3,98
3664,2000.0,3.0,2.0,85.0,3,3,235
3665,2400.0,5.0,1.0,550.0,7,2,93
3666,794.0,1.0,2.0,65.0,1,3,201
3667,1090.0,2.0,2.0,43.59,2,3,189
3668,1500.0,3.0,2.0,70.0,3,3,84
3669,2059.0,3.0,2.0,225.0,3,3,1
3670,525.0,1.0,1.0,30.0,1,3,129
3671,1447.0,2.0,1.0,75.97,2,3,45
3672,1269.0,2.0,1.0,75.0,2,3,229
3673,4800.0,4.0,0.0,700.0,4,2,235
3674,1070.0,2.0,2.0,37.45,2,3,129
3675,1150.0,2.0,0.0,28.0,2,3,213
3676,1208.0,2.0,2.0,70.0,2,3,162
3677,1185.0,2.0,1.0,45.5,2,3,193
3678,1200.0,3.0,1.0,130.0,3,2,153
3679,888.0,2.0,1.0,34.0,2,3,17
3680,1015.0,2.0,2.0,25.88,2,3,57
3681,532.0,1.0,1.0,22.49,1,0,235
3682,1060.0,3.0,1.0,62.0,3,3,235
3683,700.0,1.0,1.0,35.0,1,0,76
3684,902.0,2.0,2.0,42.0,2,3,235
3686,1175.0,2.0,1.0,47.0,2,3,220
3687,1365.0,2.0,1.0,122.0,2,3,47
3688,984.0,2.0,1.0,51.0,2,3,72
3689,2700.0,2.0,2.0,100.0,4,2,93
3690,1475.0,3.0,2.0,96.0,3,3,114
3691,1300.0,2.0,2.0,79.0,2,3,91
3693,1453.0,2.0,2.0,43.59,3,0,25
3694,1550.0,2.0,3.0,160.0,2,3,235
3696,1410.0,4.0,2.0,160.0,4,2,11
3697,4025.0,5.0,3.0,800.0,4,2,231
3698,1845.0,3.0,3.0,91.0,3,3,167
3699,1676.0,3.0,3.0,52.0,3,3,200
3700,1137.0,2.0,1.0,63.0,2,3,220
3701,1360.0,2.0,1.0,70.5,3,3,76
3702,1374.0,2.0,2.0,70.0,3,3,235
3703,1700.0,3.0,2.0,155.0,3,0,116
3704,3227.0,5.0,0.0,250.0,5,2,229
3706,2400.0,6.0,3.0,600.0,4,2,145
3707,2170.0,3.0,2.0,151.0,3,3,132
3708,1080.0,2.0,1.0,55.0,2,0,235
3709,1790.0,3.0,3.0,100.0,3,0,77
3710,550.0,1.0,1.0,17.0,1,3,72
3711,1270.0,2.0,2.0,50.79,3,3,185
3712,1033.0,2.0,2.0,48.0,2,0,207
3713,1000.0,2.0,1.0,80.0,2,0,235
3714,2940.0,6.0,2.0,280.0,4,3,47
3715,1240.0,2.0,2.0,52.6,2,3,235
3716,1650.0,5.0,1.0,450.0,5,2,133
3717,883.0,2.0,1.0,39.0,2,3,125
3718,1500.0,2.0,0.0,97.0,3,0,235
3719,1730.0,3.0,3.0,139.0,3,3,162
3720,1915.0,3.0,3.0,80.0,3,3,132
3721,1545.0,3.0,2.0,79.0,3,3,229
3722,1865.0,4.0,2.0,140.0,3,3,235
3723,1150.0,2.0,2.0,40.0,2,3,94
3724,1200.0,2.0,2.0,49.0,2,3,235
3725,963.0,2.0,2.0,40.0,2,0,137
3726,1200.0,3.0,1.0,120.0,3,2,164
3727,2600.0,4.0,3.0,260.0,4,3,37
3729,1682.0,3.0,1.0,120.0,3,3,155
3730,1371.0,2.0,2.0,65.0,3,0,231
3731,901.0,2.0,1.0,49.5,2,3,97
3733,1730.0,3.0,1.0,120.0,3,3,12
3735,1500.0,3.0,3.0,102.0,3,3,75
3737,3500.0,4.0,2.0,245.0,4,0,235
3738,1203.0,2.0,1.0,59.86,2,1,235
3739,1357.0,2.0,2.0,54.0,2,3,100
3740,1600.0,3.0,2.0,76.0,3,3,235
3741,350.0,1.0,1.0,13.5,1,0,232
3742,1665.0,3.0,1.0,53.0,3,3,221
3743,1400.0,3.0,3.0,200.0,3,2,193
3744,835.0,1.0,1.0,46.95,1,3,199
3745,815.0,3.0,2.0,160.0,2,2,235
3746,1444.0,2.0,1.0,80.0,3,3,91
3747,1277.0,2.0,2.0,55.0,2,3,128
3748,1521.0,3.0,1.0,94.71,3,3,155
